rpmainid,Stop Date,Stop Time,Day of the Week,Age,Race,Sex,Street Number,Street Name,Police Beat
37662,08/08/2018 12:00:00 AM,1110,Wed,17,White,Female,2000,GREEN BAY RD,77
37661,08/08/2018 12:00:00 AM,939,Wed,50,White,Male,4000,GOLF RD,
37660,08/08/2018 12:00:00 AM,758,Wed,26,White,Male,1000,MAIN ST,72
37659,08/08/2018 12:00:00 AM,726,Wed,20,Black,Female,900,RIDGE AV,71
37658,08/08/2018 12:00:00 AM,916,Wed,49,White,Male,2000,MCDANIEL AV,75
37657,08/08/2018 12:00:00 AM,829,Wed,20,White,Male,1800,EMERSON ST,77
37656,08/08/2018 12:00:00 AM,956,Wed,36,White,Male,9600,CRAWFORD,
37655,08/08/2018 12:00:00 AM,1332,Wed,51,Asian,Male,1700,MAPLE AV,
37654,08/08/2018 12:00:00 AM,819,Wed,30,Black,Female,1800,E RAILROAD AV,
37653,08/08/2018 12:00:00 AM,740,Wed,38,Black,Male,1100,RIDGE AV,74
37652,08/08/2018 12:00:00 AM,716,Wed,37,Black,Male,1000,RIDGE AV,74
37651,08/08/2018 12:00:00 AM,929,Wed,88,White,Male,2000,MCDANIEL AV,75
37650,08/08/2018 12:00:00 AM,903,Wed,43,White,Female,2000,GRANT ST,75
37649,08/08/2018 12:00:00 AM,846,Wed,48,White,Female,2100,GRANT ST,75
37648,08/08/2018 12:00:00 AM,1038,Wed,81,White,Male,900,FOREST AV,72
37647,08/08/2018 12:00:00 AM,907,Wed,49,Black,Male,2700,ELGIN RD,
37643,08/08/2018 12:00:00 AM,154,Wed,25,Black,Female,1900,LELAND AV/EMERSON ST,77
37634,08/08/2018 12:00:00 AM,838,Wed,38,White,Male,,DEMPSTER ST/MC CORMICK BL,
37631,08/08/2018 12:00:00 AM,105,Wed,22,White,Female,2500,GREEN BAY RD,75
37618,08/08/2018 12:00:00 AM,709,Wed,48,White,Female,1600,CHICAGO AV,73
37616,08/08/2018 12:00:00 AM,334,Wed,57,White,Male,1900,MAIN ST/DODGE AV,74
37645,08/07/2018 12:00:00 AM,2319,Tue,19,Black,Male,600,BRUMMEL ST/CLYDE AV,78
37589,08/07/2018 12:00:00 AM,122,Tue,48,White,Male,,HOWARD/HARTREY,
37642,08/07/2018 12:00:00 AM,756,Tue,34,White,Female,1100,RIDGE AV,74
37641,08/07/2018 12:00:00 AM,853,Tue,59,White,Female,1000,GROVE ST,
37640,08/07/2018 12:00:00 AM,804,Tue,52,White,Male,1000,GROVE ST,
37639,08/07/2018 12:00:00 AM,2356,Tue,21,Black,Male,,W HOWARD ST/N MARSHFIELD AV,
37638,08/07/2018 12:00:00 AM,732,Tue,30,White,Male,1200,RIDGE AV,73
37637,08/07/2018 12:00:00 AM,2340,Tue,20,White,Male,500,DEMPSTER ST,73
37636,08/07/2018 12:00:00 AM,902,Tue,48,White,Female,800,RIDGE AV,71
37635,08/07/2018 12:00:00 AM,1202,Tue,67,White,Female,2200,MCDANIEL AV,75
37608,08/07/2018 12:00:00 AM,824,Tue,64,White,Male,1200,RIDGE AV,73
37607,08/07/2018 12:00:00 AM,813,Tue,60,Black,Female,1200,RIDGE AV,73
37606,08/07/2018 12:00:00 AM,754,Tue,47,Asian,Male,1100,RIDGE AV,74
37605,08/07/2018 12:00:00 AM,839,Tue,27,White,Female,,RIDGE AV/DEMPSTER ST,73
37604,08/07/2018 12:00:00 AM,813,Tue,52,White,Male,1100,RIDGE AV/GREENLEAF ST,73
37603,08/07/2018 12:00:00 AM,745,Tue,55,White,Female,1100,RIDGE AV,74
37602,08/07/2018 12:00:00 AM,711,Tue,46,Black,Female,1200,DEMPSTER ST/RIDGE AV,73
37601,08/07/2018 12:00:00 AM,727,Tue,36,White,Female,,RIDGE AV/DEMPSTER ST,73
37600,08/07/2018 12:00:00 AM,15,Tue,37,White,Male,1200,CRAIN ST,73
37623,08/07/2018 12:00:00 AM,2310,Tue,41,Asian,Male,2700,GREEN BAY RD/JENKS ST,
37594,08/07/2018 12:00:00 AM,705,Tue,54,Asian,Male,1700,BENSON AV,76
37593,08/07/2018 12:00:00 AM,129,Tue,20,Black,Male,800,HOWARD ST,
37646,08/07/2018 12:00:00 AM,1245,Tue,47,White,Male,2100,MCCORMICK BL,75
37644,08/07/2018 12:00:00 AM,720,Tue,59,White,Male,1000,RIDGE AV,74
37633,08/07/2018 12:00:00 AM,1215,Tue,59,White,Female,2000,MCDANIEL AV,75
37632,08/07/2018 12:00:00 AM,848,Tue,30,Asian,Female,1200,RIDGE AV,73
37630,08/07/2018 12:00:00 AM,826,Tue,43,White,Female,1100,RIDGE AV,74
37629,08/07/2018 12:00:00 AM,2335,Tue,38,Black,Male,1700,OAKTON ST/DEWEY AV,71
37628,08/07/2018 12:00:00 AM,1059,Tue,32,Asian,Female,1100,DEMPSTER ST,73
37627,08/07/2018 12:00:00 AM,909,Tue,31,Black,Female,1100,RIDGE AV/GREENLEAF ST,73
37626,08/07/2018 12:00:00 AM,1142,Tue,41,White,Male,500,SOUTH BLVD,
37625,08/07/2018 12:00:00 AM,1219,Tue,43,White,Female,0,HOWARD ST/DODGE AV,
37624,08/07/2018 12:00:00 AM,803,Tue,45,White,Male,1100,RIDGE AV,74
37621,08/07/2018 12:00:00 AM,1807,Tue,48,White,Female,900,GROVE ST,73
37620,08/07/2018 12:00:00 AM,1916,Tue,37,Black,Male,1900,LIVINGSTON ST,75
37619,08/07/2018 12:00:00 AM,1905,Tue,60,White,Female,2700,GREEN BAY RD/JENKS ST,75
37617,08/07/2018 12:00:00 AM,2311,Tue,24,Black,Male,1700,EMERSON ST/DEWEY AV,77
37615,08/07/2018 12:00:00 AM,1221,Tue,45,White,Male,2100,DEMPSTER ST,74
37614,08/07/2018 12:00:00 AM,819,Tue,55,White,Male,600,RIDGE AV/SEWARD ST,
37613,08/07/2018 12:00:00 AM,1238,Tue,67,White,Male,2200,MCDANIEL AV,75
37612,08/07/2018 12:00:00 AM,1220,Tue,63,White,Female,2100,MCDANIEL AV,75
37611,08/07/2018 12:00:00 AM,1234,Tue,50,White,Male,3100,SIMPSON ST,
37622,08/07/2018 12:00:00 AM,2325,Tue,42,White,Female,500,DEMPSTER ST/HINMAN AV,73
37610,08/07/2018 12:00:00 AM,1202,Tue,51,White,Female,,SIMPSON ST/MCDANIEL AV,
37609,08/07/2018 12:00:00 AM,836,Tue,39,Asian,Male,1100,GREENLEAF ST,72
38006,08/07/2018 12:00:00 AM,931,Tue,60,Black,Female,1500,RIDGE AV,74
37588,08/06/2018 12:00:00 AM,1638,Mon,22,White,Male,1900,OAKTON ST/DODGE AV,71
37586,08/06/2018 12:00:00 AM,1922,Mon,28,Black,Female,1100,FOREST AV/GREENLEAF ST,72
37592,08/06/2018 12:00:00 AM,1635,Mon,19,White,Female,1400,DEMPSTER ST,74
37587,08/06/2018 12:00:00 AM,1932,Mon,25,Black,Male,7500,N DAMEN AV,
37585,08/06/2018 12:00:00 AM,1356,Mon,46,Black,Female,700,MAIN ST/CUSTER AV,72
37591,08/06/2018 12:00:00 AM,1513,Mon,39,White,Male,1300,HARTREY AV/DEMPSTER ST,74
37599,08/06/2018 12:00:00 AM,2354,Mon,35,White,Male,100,CHICAGO AV,78
37598,08/06/2018 12:00:00 AM,2034,Mon,54,White,Male,100,CUSTER AV,78
37597,08/06/2018 12:00:00 AM,2007,Mon,59,Black,Male,1200,EMERSON ST/GREEN BAY RD,76
37584,08/06/2018 12:00:00 AM,1201,Mon,40,White,Male,1200,GREENWOOD ST/RIDGE AV,73
37596,08/06/2018 12:00:00 AM,1558,Mon,62,White,Female,1400,DODGE AV/LAKE ST,74
37595,08/06/2018 12:00:00 AM,1046,Mon,37,Asian,Male,1300,CHICAGO AV/DEMPSTER ST,73
37583,08/06/2018 12:00:00 AM,751,Mon,27,White,Female,200,RIDGE AV/HARVARD TER,78
37590,08/06/2018 12:00:00 AM,1118,Mon,59,Black,Female,1000,GROVE ST,73
37566,08/05/2018 12:00:00 AM,1730,Sun,27,White,Female,600,NORTHWESTERN PL/SHERIDAN RD,76
37758,08/05/2018 12:00:00 AM,2228,Sun,31,Black,Female,700,RIDGE AV,72
37562,08/05/2018 12:00:00 AM,1608,Sun,24,Black,Male,1100,HOWARD ST,78
37582,08/05/2018 12:00:00 AM,2252,Sun,44,Hispanic,Male,1600,ASBURY AV,
37581,08/05/2018 12:00:00 AM,1652,Sun,18,Black,Female,2000,LAKE ST,74
37580,08/05/2018 12:00:00 AM,1614,Sun,55,Black,Female,100,CUSTER AV,78
37579,08/05/2018 12:00:00 AM,1351,Sun,48,White,Female,100,MAIN ST/SHERIDAN RD,
37578,08/05/2018 12:00:00 AM,1302,Sun,40,White,Female,100,SOUTH BL/SHERIDAN RD,72
37577,08/05/2018 12:00:00 AM,1241,Sun,47,Black,Female,700,SHERIDAN RD,72
37576,08/05/2018 12:00:00 AM,1217,Sun,25,Black,Male,100,SOUTH BL/SHERIDAN RD,72
37575,08/05/2018 12:00:00 AM,1033,Sun,51,White,Female,1900,DODGE AV/EMERSON ST,
37574,08/05/2018 12:00:00 AM,939,Sun,60,Asian,Male,1600,HOWARD ST/FLORENCE AV,
37573,08/05/2018 12:00:00 AM,302,Sun,53,Black,Male,2000,WESLEY AV,77
37572,08/05/2018 12:00:00 AM,24,Sun,35,Black,Male,1200,RIDGE AV/CRAIN ST,73
37571,08/05/2018 12:00:00 AM,33,Sun,17,White,Male,2500,GREEN BAY RD/LINCOLN ST,75
37570,08/05/2018 12:00:00 AM,0,Sun,30,White,Female,2600,GREEN BAY RD,75
37567,08/05/2018 12:00:00 AM,1801,Sun,21,White,Male,2600,RIDGE AV,76
37565,08/05/2018 12:00:00 AM,1918,Sun,28,Black,Female,600,DODGE AV/CLEVELAND ST,71
37564,08/05/2018 12:00:00 AM,1711,Sun,59,White,Female,900,DAVIS ST/BENSON AV,73
37561,08/05/2018 12:00:00 AM,1015,Sun,56,White,Male,500,SHERIDAN RD/SHERIDAN SQ,
37563,08/05/2018 12:00:00 AM,1616,Sun,31,Black,Male,2400,FOSTER ST/EMERSON ST,77
37568,08/04/2018 12:00:00 AM,1733,Sat,31,White,Male,1400,SHERMAN AV/GREENWOOD ST,73
37554,08/04/2018 12:00:00 AM,851,Sat,48,White,Male,,RIDGE AV/GRANT ST,
37555,08/04/2018 12:00:00 AM,1523,Sat,56,Black,Female,,HOWARD ST/CALLAN AV,
37553,08/04/2018 12:00:00 AM,43,Sat,53,Hispanic,Male,1900,CHURCH ST/DODGE AV,77
37569,08/04/2018 12:00:00 AM,2021,Sat,33,Asian,Male,1300,LAKE ST/ASBURY AV,
37552,08/04/2018 12:00:00 AM,4,Sat,23,White,Male,,GROVE ST/ASBURY AV,
37556,08/04/2018 12:00:00 AM,1542,Sat,71,White,Male,1300,CHICAGO AV,
37546,08/04/2018 12:00:00 AM,1557,Sat,22,White,Male,600,CLARK ST/CHICAGO AV,76
37545,08/04/2018 12:00:00 AM,1545,Sat,51,Black,Male,0,HOWARD ST/ELMWOOD AV,
37544,08/04/2018 12:00:00 AM,1359,Sat,27,White,Male,1700,ORRINGTON AV,76
37543,08/04/2018 12:00:00 AM,146,Sat,21,White,Male,8800,LINCOLNWOOD DR,
37559,08/04/2018 12:00:00 AM,2321,Sat,45,Black,Male,1800,FOSTER ST,77
37542,08/04/2018 12:00:00 AM,243,Sat,28,Black,Female,2100,DARROW AV/SIMPSON ST,77
37541,08/04/2018 12:00:00 AM,59,Sat,20,White,Male,700,CHURCH ST,76
37557,08/04/2018 12:00:00 AM,1814,Sat,58,White,Female,1000,DAVIS ST/MAPLE AV,
37558,08/04/2018 12:00:00 AM,2355,Sat,47,White,Male,3300,DEMPSTER ST/MC CORMICK BL,
37530,08/03/2018 12:00:00 AM,1240,Fri,41,Black,Male,1200,RIDGE AV,73
37529,08/03/2018 12:00:00 AM,1324,Fri,23,Black,Male,1000,BRUMMEL ST/RIDGE AV,78
37528,08/03/2018 12:00:00 AM,1046,Fri,29,White,Male,1800,ASBURY AV/LYONS ST,
37527,08/03/2018 12:00:00 AM,1056,Fri,89,White,Female,1700,JUDSON AV,76
37526,08/03/2018 12:00:00 AM,920,Fri,73,White,Male,3200,SIMPSON ST,
37525,08/03/2018 12:00:00 AM,907,Fri,35,White,Male,2400,PAYNE ST,75
37524,08/03/2018 12:00:00 AM,854,Fri,62,White,Female,2100,GREY AV,75
37523,08/03/2018 12:00:00 AM,122,Fri,65,Black,Male,,RIDGE AV/AUSTIN ST,78
37551,08/03/2018 12:00:00 AM,1728,Fri,31,Black,Female,1200,GROVE ST,74
37550,08/03/2018 12:00:00 AM,1656,Fri,23,Black,Male,2400,CENTRAL ST,75
37549,08/03/2018 12:00:00 AM,1527,Fri,88,White,Male,1600,DEMPSTER ST,74
37548,08/03/2018 12:00:00 AM,1301,Fri,59,White,Male,1200,GREENWOOD ST/RIDGE AV,73
37547,08/03/2018 12:00:00 AM,1050,Fri,45,White,Male,1400,OAK AV/LAKE ST,73
37560,08/03/2018 12:00:00 AM,1731,Fri,27,Black,Male,1800,CRAIN ST,74
37540,08/03/2018 12:00:00 AM,1603,Fri,56,Black,Male,1200,LAKE ST/RIDGE AV,73
37539,08/03/2018 12:00:00 AM,1550,Fri,27,White,Male,1600,RIDGE AV,73
37538,08/03/2018 12:00:00 AM,1518,Fri,55,Black,Male,1500,HOWARD ST,
37537,08/03/2018 12:00:00 AM,1150,Fri,35,White,Female,1400,RIDGE AV,74
37536,08/03/2018 12:00:00 AM,1117,Fri,65,White,Female,2200,OAKTON ST,
37535,08/03/2018 12:00:00 AM,1058,Fri,61,Black,Male,1800,DODGE AV,77
37534,08/03/2018 12:00:00 AM,1016,Fri,21,Black,Female,2300,CRAWFORD AV,75
37533,08/03/2018 12:00:00 AM,1317,Fri,54,Asian,Female,1100,CHURCH ST,76
37532,08/03/2018 12:00:00 AM,1338,Fri,51,White,Male,1100,DAVIS ST,73
37531,08/03/2018 12:00:00 AM,1329,Fri,54,White,Female,800,DAVIS ST,73
37517,08/03/2018 12:00:00 AM,143,Fri,34,White,Male,1300,DEMPSTER ST,74
37514,08/03/2018 12:00:00 AM,58,Fri,22,Hispanic,Male,100,ELMWOOD AV/HOWARD ST,
37495,08/02/2018 12:00:00 AM,132,Thu,55,Black,Female,800,DODGE AV,71
37521,08/02/2018 12:00:00 AM,1934,Thu,62,White,Male,1700,RIDGE AV,77
37520,08/02/2018 12:00:00 AM,1509,Thu,38,Black,Female,800,HOWARD ST,
37519,08/02/2018 12:00:00 AM,1231,Thu,67,White,Female,1400,DEMPSTER ST,74
37518,08/02/2018 12:00:00 AM,2340,Thu,44,White,Male,2500,HARTREY AV/PIONEER RD,75
37494,08/02/2018 12:00:00 AM,21,Thu,36,Black,Female,100,ELMWOOD AV/DOBSON ST,78
37516,08/02/2018 12:00:00 AM,1912,Thu,36,White,Female,100,GREY AV/DOBSON ST,71
37515,08/02/2018 12:00:00 AM,2107,Thu,22,White,Female,1100,CHICAGO AV,73
37496,08/02/2018 12:00:00 AM,245,Thu,20,Black,Male,1700,RIDGE AV,77
37513,08/02/2018 12:00:00 AM,2339,Thu,60,White,Male,200,CUSTER AV/BRUMMEL ST,
37512,08/02/2018 12:00:00 AM,2121,Thu,32,Black,Male,100,ASBURY AV/HOWARD ST,71
37511,08/02/2018 12:00:00 AM,1936,Thu,62,Black,Female,700,HOWARD ST,
37510,08/02/2018 12:00:00 AM,2242,Thu,45,White,Female,2000,SHERIDAN RD/LIBRARY PL,76
37509,08/02/2018 12:00:00 AM,2011,Thu,59,White,Male,1300,HARTREY AV/DEMPSTER ST,74
37508,08/02/2018 12:00:00 AM,1750,Thu,47,Black,Female,400,DODGE AV,71
37506,08/02/2018 12:00:00 AM,751,Thu,44,Black,Male,1000,GREENWOOD ST/MAPLE AV,73
37488,08/02/2018 12:00:00 AM,4,Thu,39,White,Male,1900,EMERSON ST/BROWN AV,77
37489,08/02/2018 12:00:00 AM,10,Thu,72,Black,Male,2800,GREEN BAY RD/ISABELLA ST,
37490,08/02/2018 12:00:00 AM,106,Thu,26,Black,Male,500,CHICAGO AV/SOUTH BL,72
37493,08/02/2018 12:00:00 AM,48,Thu,24,Black,Male,2100,LAKE ST/GREY AV,74
37522,08/02/2018 12:00:00 AM,2155,Thu,40,White,Male,0,HOWARD ST/GREY AV,
37507,08/02/2018 12:00:00 AM,1237,Thu,63,White,Male,800,MAIN ST,72
37476,08/01/2018 12:00:00 AM,807,Wed,25,White,Female,1700,LINCOLN ST/EASTWOOD AV,75
37504,08/01/2018 12:00:00 AM,840,Wed,25,Black,Male,500,SHERIDAN RD/ARNOLD PL,72
37501,08/01/2018 12:00:00 AM,935,Wed,52,White,Female,300,SHERIDAN RD,72
37500,08/01/2018 12:00:00 AM,948,Wed,41,White,Female,600,SHERIDAN RD/KEENEY ST,72
37499,08/01/2018 12:00:00 AM,1006,Wed,43,White,Female,300,SHERIDAN RD,72
37498,08/01/2018 12:00:00 AM,1031,Wed,43,White,Female,300,SHERIDAN RD,72
37497,08/01/2018 12:00:00 AM,1108,Wed,24,White,Female,700,RIDGE AV/MONROE ST,72
37492,08/01/2018 12:00:00 AM,820,Wed,26,White,Male,900,SHERIDAN RD,72
37491,08/01/2018 12:00:00 AM,1020,Wed,45,White,Male,300,SHERIDAN RD,72
37487,08/01/2018 12:00:00 AM,2342,Wed,22,Black,Female,1800,CHICAGO AV,76
37486,08/01/2018 12:00:00 AM,2002,Wed,53,Black,Male,,GREEN BAY RD/JACKSON AV,99
37485,08/01/2018 12:00:00 AM,1923,Wed,55,Asian,Female,1700,MADISON ST/DEWEY AV,71
37484,08/01/2018 12:00:00 AM,921,Wed,45,White,Male,1200,GROVE ST/RIDGE AV,73
37483,08/01/2018 12:00:00 AM,913,Wed,43,Black,Female,100,GREY AV,71
37482,08/01/2018 12:00:00 AM,846,Wed,57,White,Female,2400,OAKTON ST,
37481,08/01/2018 12:00:00 AM,829,Wed,31,White,Male,2400,OAKTON ST,
37480,08/01/2018 12:00:00 AM,1844,Wed,23,Black,Male,2100,CHURCH ST/GREY AV,77
37479,08/01/2018 12:00:00 AM,1043,Wed,18,White,Female,100,RIDGE AV/HOWARD ST,78
37478,08/01/2018 12:00:00 AM,911,Wed,48,White,Female,1200,CHURCH ST/RIDGE AV,76
37477,08/01/2018 12:00:00 AM,909,Wed,55,White,Male,,N SHERIDAN RD/W JUNEWAY TER,
37473,08/01/2018 12:00:00 AM,133,Wed,54,White,Male,1400,HOWARD ST,
37452,08/01/2018 12:00:00 AM,504,Wed,22,Black,Male,900,LINCOLN ST/RIDGE AV,76
37502,08/01/2018 12:00:00 AM,920,Wed,42,White,Female,7700,N SHERIDAN RD,
37503,08/01/2018 12:00:00 AM,853,Wed,50,White,Female,,N SHERIDAN RD/W JUNEWAY TER,
37505,08/01/2018 12:00:00 AM,746,Wed,37,White,Female,900,SHERIDAN RD,72
37461,07/31/2018 12:00:00 AM,743,Tue,26,White,Female,1300,WILDER ST,74
37460,07/31/2018 12:00:00 AM,1508,Tue,56,White,Male,,LAKE ST/ASBURY AV,73
37459,07/31/2018 12:00:00 AM,2109,Tue,30,Asian,Female,2100,MCCORMICK BL/BRIDGE ST,75
37458,07/31/2018 12:00:00 AM,2020,Tue,44,White,Female,1900,CENTRAL ST/PRAIRIE AV,75
37472,07/31/2018 12:00:00 AM,2011,Tue,20,White,Male,1100,GREENWOOD ST/OAK AV,73
37436,07/31/2018 12:00:00 AM,715,Tue,27,White,Male,1000,EMERSON ST,76
37457,07/31/2018 12:00:00 AM,1835,Tue,25,White,Female,1100,MAIN ST/RIDGE AV,72
37435,07/31/2018 12:00:00 AM,26,Tue,32,Asian,Male,900,OAKTON ST/ELMWOOD AV,72
37456,07/31/2018 12:00:00 AM,1759,Tue,34,White,Male,1000,RIDGE AV/LEE ST,72
37474,07/31/2018 12:00:00 AM,2024,Tue,54,Asian,Female,1600,ELMWOOD AV,73
37433,07/31/2018 12:00:00 AM,33,Tue,35,Black,Male,200,RIDGE AV/BRUMMEL ST,78
37432,07/31/2018 12:00:00 AM,30,Tue,44,White,Male,1900,DODGE AV/EMERSON ST,77
37431,07/31/2018 12:00:00 AM,38,Tue,16,Black,Female,2200,EMERSON ST,77
37455,07/31/2018 12:00:00 AM,945,Tue,30,White,Male,500,SHERIDAN SQ,72
37454,07/31/2018 12:00:00 AM,1745,Tue,25,White,Female,1900,FOSTER ST,77
37453,07/31/2018 12:00:00 AM,1621,Tue,15,White,Male,100,FLORENCE AV/DOBSON ST,71
37471,07/31/2018 12:00:00 AM,1802,Tue,24,Black,Female,100,SOUTH BL/SHERIDAN RD,72
37468,07/31/2018 12:00:00 AM,1609,Tue,55,White,Male,1600,ORRINGTON AV,73
37450,07/31/2018 12:00:00 AM,1901,Tue,48,White,Female,500,ASBURY AV/OAKTON ST,78
37475,07/31/2018 12:00:00 AM,1008,Tue,47,Black,Female,1200,GREENWOOD ST/RIDGE AV,73
37470,07/31/2018 12:00:00 AM,2007,Tue,34,Hispanic,Male,500,ASBURY AV/OAKTON ST,78
37449,07/31/2018 12:00:00 AM,1939,Tue,23,Black,Male,1400,HOWARD ST,
37467,07/31/2018 12:00:00 AM,1156,Tue,44,Black,Female,1700,MAPLE AV,
37466,07/31/2018 12:00:00 AM,1059,Tue,24,White,Female,500,SHERIDAN RD,
37465,07/31/2018 12:00:00 AM,1041,Tue,50,White,Female,800,MAIN ST,72
37445,07/31/2018 12:00:00 AM,932,Tue,37,Black,Male,2100,HOWARD ST,
37444,07/31/2018 12:00:00 AM,908,Tue,41,White,Male,2400,EMERSON ST,77
37464,07/31/2018 12:00:00 AM,943,Tue,34,White,Male,7500,N WESTERN AV,
37463,07/31/2018 12:00:00 AM,812,Tue,29,Asian,Female,7900,MCCORMICK BLVD,
37462,07/31/2018 12:00:00 AM,756,Tue,,Black,Female,400,ASBURY AV,71
37422,07/30/2018 12:00:00 AM,1046,Mon,36,Black,Male,1400,HOWARD ST/ASBURY AV,
37469,07/30/2018 12:00:00 AM,1404,Mon,28,White,Female,2000,OAKTON ST,71
37451,07/30/2018 12:00:00 AM,1034,Mon,63,White,Female,1400,RIDGE AV/LAKE ST,73
37448,07/30/2018 12:00:00 AM,1337,Mon,34,White,Male,2100,OAKTON ST,71
37447,07/30/2018 12:00:00 AM,951,Mon,18,White,Male,,CRAWFORD AV/GOLF RD,
37446,07/30/2018 12:00:00 AM,1309,Mon,49,White,Male,2100,OAKTON ST,71
37441,07/30/2018 12:00:00 AM,1607,Mon,49,White,Female,3300,CENTRAL ST,75
37443,07/30/2018 12:00:00 AM,1350,Mon,48,White,Male,2100,OAKTON ST,71
37442,07/30/2018 12:00:00 AM,1855,Mon,29,White,Female,2000,EMERSON ST,
37440,07/30/2018 12:00:00 AM,1219,Mon,63,White,Female,700,CHURCH ST,
37439,07/30/2018 12:00:00 AM,953,Mon,84,White,Male,1800,MAPLE AV,
37438,07/30/2018 12:00:00 AM,1952,Mon,17,White,Male,500,CHICAGO AV/SOUTH BL,72
37437,07/30/2018 12:00:00 AM,1456,Mon,52,White,Female,1500,RIDGE AV,74
37421,07/30/2018 12:00:00 AM,2042,Mon,31,Black,Male,300,HAMILTON ST,73
37434,07/30/2018 12:00:00 AM,2135,Mon,16,Black,Male,500,ASBURY AV/OAKTON ST,78
37430,07/30/2018 12:00:00 AM,1758,Mon,27,Black,Female,100,RIDGE AV,78
37429,07/30/2018 12:00:00 AM,2126,Mon,38,White,Male,,GOLF RD/CRAWFORD AV,99
37428,07/30/2018 12:00:00 AM,1152,Mon,59,White,Male,2600,CRAWFORD AV/HILLSIDE RD,
37427,07/30/2018 12:00:00 AM,1052,Mon,51,White,Female,2400,CRAWFORD AV,
37426,07/30/2018 12:00:00 AM,1414,Mon,19,White,Female,500,BARTON AV/OAKTON ST,78
37425,07/30/2018 12:00:00 AM,1901,Mon,27,Black,Male,1100,EMERSON ST/EAST RAILROAD AV,76
37420,07/30/2018 12:00:00 AM,1805,Mon,35,Asian,Male,800,CLARK ST/SHERMAN AV,76
37419,07/30/2018 12:00:00 AM,1747,Mon,28,Black,Male,700,ASBURY AV/MONROE ST,71
37418,07/30/2018 12:00:00 AM,940,Mon,67,White,Male,2400,CRAWFORD AV/COLFAX ST,75
37423,07/30/2018 12:00:00 AM,1226,Mon,26,Black,Female,1600,OAK AV,
37417,07/30/2018 12:00:00 AM,805,Mon,60,Black,Male,2300,HOWARD ST,71
37409,07/30/2018 12:00:00 AM,55,Mon,47,White,Male,,W FARGO AV/N RIDGE BL,
37424,07/30/2018 12:00:00 AM,1600,Mon,30,Black,Male,1200,GREENWOOD ST,73
37415,07/29/2018 12:00:00 AM,1249,Sun,42,Black,Male,0,HOWARD ST/ELMWOOD AV,
37414,07/29/2018 12:00:00 AM,1416,Sun,58,White,Male,800,DAVIS ST,73
37413,07/29/2018 12:00:00 AM,1202,Sun,21,White,Male,700,CHURCH ST/ORRINGTON AV,76
37369,07/29/2018 12:00:00 AM,1141,Sun,34,Black,Male,1200,RIDGE AV/CRAIN ST,73
37412,07/29/2018 12:00:00 AM,1451,Sun,32,White,Female,,SOUTH BLVD/FOREST,
37411,07/29/2018 12:00:00 AM,33,Sun,53,Black,Male,2600,EMERSON ST/MCCORMICK BL,75
37410,07/29/2018 12:00:00 AM,2205,Sun,58,Black,Female,1200,DODGE AV/CRAIN ST,74
37368,07/29/2018 12:00:00 AM,203,Sun,19,White,Male,1900,DOBSON ST,71
37401,07/29/2018 12:00:00 AM,17,Sun,17,White,Male,,RIDGE AV/AUSTIN ST,78
37365,07/29/2018 12:00:00 AM,831,Sun,20,White,Male,0,HOWARD ST/RIDGE AV,
37391,07/29/2018 12:00:00 AM,1722,Sun,24,Asian,Male,700,CUSTER AV/MADISON ST,72
37390,07/29/2018 12:00:00 AM,1439,Sun,22,White,Male,600,SHERIDAN RD/KEENEY ST,72
37366,07/29/2018 12:00:00 AM,2356,Sun,22,Black,Male,1300,CHICAGO AV/DEMPSTER ST,73
37389,07/29/2018 12:00:00 AM,1102,Sun,31,White,Male,,SHERIAN/CHURCH,
37371,07/29/2018 12:00:00 AM,2332,Sun,38,Black,Male,,HOWARD ST/CRAWFORD AV,
37364,07/29/2018 12:00:00 AM,150,Sun,35,White,Female,1900,ASBURY AV/EMERSON ST,77
37370,07/29/2018 12:00:00 AM,1859,Sun,62,Black,Male,1900,MAIN ST/DODGE AV,74
37367,07/29/2018 12:00:00 AM,103,Sun,19,White,Male,,RIDGE/JARVIS,
37416,07/29/2018 12:00:00 AM,1729,Sun,28,White,Male,1500,ELMWOOD AV,73
37387,07/28/2018 12:00:00 AM,707,Sat,,White,Male,1400,SHERMAN AV/GREENWOOD ST,73
37378,07/28/2018 12:00:00 AM,1659,Sat,22,White,Female,1700,MCCORMICK BL/,75
37348,07/28/2018 12:00:00 AM,31,Sat,42,Black,Female,1300,GREENLEAF ST/ASBURY AV,74
37352,07/28/2018 12:00:00 AM,1027,Sat,26,Black,Female,400,DODGE AV,71
37353,07/28/2018 12:00:00 AM,1251,Sat,67,White,Male,1900,MAIN ST/DODGE AV,74
37354,07/28/2018 12:00:00 AM,1606,Sat,31,White,Male,1100,CHICAGO AV/GREENLEAF ST,73
37355,07/28/2018 12:00:00 AM,1615,Sat,44,Black,Female,700,LAKE ST/SHERMAN AV,73
37356,07/28/2018 12:00:00 AM,1807,Sat,17,White,Male,800,DODGE AV,71
37359,07/28/2018 12:00:00 AM,844,Sat,70,White,Female,900,RIDGE AV/MAIN ST,72
37360,07/28/2018 12:00:00 AM,1217,Sat,21,White,Female,500,DEMPSTER ST,73
37361,07/28/2018 12:00:00 AM,1657,Sat,45,Asian,Male,500,DODGE AV/OAKTON ST,71
