Accident ID (FK),Day of the Week,Accident Date,Accident Time,Accident Street Name,Direction from Intersecting Road,GEO-X,GEO-Y,Police Beat
17006824,Thu,07/13/2017,859,GROVE ST,,0,0,
17006819,Thu,07/13/2017,527,EMERSON ST,,115932212,196229125,76
17006833,Thu,07/13/2017,1357,CRAIN ST,E,115651325,195756200,74
17006832,Thu,07/13/2017,1258,NOYES CT,,0,0,
17006825,Thu,07/13/2017,1025,CENTRAL ST,,0,0,
17006856,Thu,07/13/2017,2200,FOREST AV,,116310275,195626437,72
17006850,Thu,07/13/2017,2049,SHERMAN,,0,0,76
17006845,Thu,07/13/2017,1512,DODGE AV,,0,0,
17006843,Thu,07/13/2017,1530,OAK,,0,0,73
17006840,Thu,07/13/2017,1614,OAKTON,,0,0,
17006836,Thu,07/13/2017,1453,CHICAGO AV,,116182975,196016837,73
17006835,Thu,07/13/2017,1408,CENTRAL PARK AV,S,115139687,196669387,75
17006806,Wed,07/12/2017,1516,DEMPSTER ST,,115691675,195821687,74
17006803,Wed,07/12/2017,1312,DODGE AV,,115648225,195292150,71
17006800,Wed,07/12/2017,1222,ASBURY AV,,115893900,195788762,74
17006778,Tue,07/11/2017,1414,CHURCH ST,,116217837,196061462,76
17006997,Tue,07/11/2017,1500,DAVIS,W,0,0,
17006788,Tue,07/11/2017,1801,ASBURY AV,,115900787,195064737,71
17006786,Tue,07/11/2017,1730,DODGE AV,,115648662,195557187,74
17006781,Tue,07/11/2017,1621,SHERIDAN RD,,116245362,196289237,76
17006780,Tue,07/11/2017,1520,BROADWAY AV,,115672937,196667075,75
17006779,Tue,07/11/2017,1447,FOSTER ST,,115758737,196288437,77
17006769,Tue,07/11/2017,1000,DEMPSTER ST,,0,0,
17006743,Mon,07/10/2017,1533,DEWEY AV,,0,0,
17006741,Mon,07/10/2017,1439,EDGEMERE CT,,116428500,195583737,72
17006736,Mon,07/10/2017,1306,CHICAGO AV,N,116180900,196010487,73
17006731,Mon,07/10/2017,1048,RIDGE AV,S,115952300,196206775,76
17006760,Mon,07/10/2017,2159,FOREST,,0,0,
17006761,Mon,07/10/2017,2159,SOUTH BLVD,,0,0,
17006759,Mon,07/10/2017,2159,SOUTH BL,,116225875,195321500,72
17006754,Mon,07/10/2017,2031,MILBURN ST,,116072712,196618337,76
17006747,Mon,07/10/2017,1650,HOWARD,,0,0,
17006716,Sun,07/09/2017,1045,MAIN ST,,115416525,195547750,71
17006707,Sun,07/09/2017,1412,CHURCH ST,,116061400,196093387,76
17006688,Sun,07/09/2017,706,LAKE ST,,115939487,195936062,73
17006704,Sun,07/09/2017,1326,OAKTON ST,,115577537,195290437,71
17006718,Sun,07/09/2017,1831,CHICAGO AV,,116182975,196016837,73
17006717,Sun,07/09/2017,1732,CHICAGO AV,,116155600,195880750,73
17006710,Sun,07/09/2017,1416,FOREST AV,,116331750,195523900,72
17006668,Sat,07/08/2017,1348,CHICAGO AV,S,116158737,195932887,73
17006665,Sat,07/08/2017,1236,HOWARD ST,,116032900,195035062,
17006660,Sat,07/08/2017,1004,PARK PL,,0,0,
17006652,Sat,07/08/2017,346,MAIN,,0,0,71
17006658,Sat,07/08/2017,901,DODGE AV,,115652825,196037000,74
17006681,Sat,07/08/2017,2115,CHURCH ST,,115527862,196082912,77
17006674,Sat,07/08/2017,1722,MAIN ST,,115416525,195547750,71
17007441,Sat,07/08/2017,1309,ORRINGTON,,0,0,
17006667,Sat,07/08/2017,1317,DEMPSTER ST,,115645087,195820100,74
17006622,Fri,07/07/2017,1144,WESLEY AV,S,115840912,195519337,71
17006672,Fri,07/07/2017,1700,DARROW,,0,0,
17006611,Fri,07/07/2017,10,KIRK ST,,115686962,195228737,71
17006623,Fri,07/07/2017,820,RIDGE AV,S,116028850,195296925,72
17006633,Fri,07/07/2017,1145,CENTRAL ST,,116069825,196664675,76
17006638,Fri,07/07/2017,1900,MAIN,,0,0,
17006630,Fri,07/07/2017,1453,OAKTON ST,,115902200,195300050,71
17006625,Fri,07/07/2017,1320,CHURCH ST,W,115654237,196086362,77
17006584,Thu,07/06/2017,1317,GREENLEAF ST,,0,0,
17006605,Thu,07/06/2017,1932,SHERIDAN RD,,116246012,196454287,76
17006603,Thu,07/06/2017,2005,CHICAGO AV,,116183312,196023712,73
17006602,Thu,07/06/2017,2010,DEMPSTER,,0,0,
17006591,Thu,07/06/2017,1449,RIDGE,,116052612,195035925,78
17006589,Thu,07/06/2017,1448,DODGE,,115650475,195539362,71
17006588,Thu,07/06/2017,1420,ORRINGTON,,0,0,
17006583,Thu,07/06/2017,1246,ORRINGTON AV,N,116150200,196084362,76
17006570,Thu,07/06/2017,803,OAKTON ST,,115732175,195295562,71
17006545,Wed,07/05/2017,1321,CENTRAL ST,,115588087,196666325,75
17006559,Wed,07/05/2017,600,EASTWOOD AV,,115741625,196705462,75
17006558,Wed,07/05/2017,1719,DODGE AV,,115650662,195557087,71
17006557,Wed,07/05/2017,1748,OAKTON ST,,116209112,195297675,72
17006556,Wed,07/05/2017,1740,MAIN ST,,115720837,195560337,74
17006555,Wed,07/05/2017,1720,KEENEY ST,,116347300,195399262,72
17006553,Wed,07/05/2017,1654,ASBURY AV,,115904575,195564550,71
17006550,Wed,07/05/2017,1551,SHERMAN AV,,116119525,196129937,76
17006543,Wed,07/05/2017,1318,EMERSON ST,,0,0,
17006542,Wed,07/05/2017,1311,CLARK ST,,116162512,196144725,76
17006535,Wed,07/05/2017,819,SHERIDAN RD,N,116244600,196660862,76
17006513,Tue,07/04/2017,1356,ORRINGTON AV,,116131837,196039000,73
17006514,Tue,07/04/2017,1300,CUSTER AV,,116166650,195138162,78
17006511,Tue,07/04/2017,1213,HARTREY AV,,115527212,195906900,74
17006551,Tue,07/04/2017,2138,SHERIDAN RD,,116243287,196672425,76
17006528,Tue,07/04/2017,2303,DEMPSTER ST,,0,0,
17006476,Mon,07/03/2017,1247,CHICAGO AV,,116217662,195402512,72
17006489,Mon,07/03/2017,1816,RIDGE AV,,115954537,195762437,73
17006488,Mon,07/03/2017,1550,CHURCH ST,,116039537,196091387,73
17006461,Mon,07/03/2017,29,HOWARD ST,W,116199137,195034225,
17006474,Mon,07/03/2017,1132,ASBURY AV,,115903025,195270812,78
17006433,Sun,07/02/2017,1314,HOWARD ST,,0,0,
17006425,Sun,07/02/2017,944,LINCOLN ST,,115272037,196582987,75
17006443,Sun,07/02/2017,1700,SHERIDAN RD,,116246012,196454287,76
17006442,Sun,07/02/2017,1702,OAKTON ST,,115456650,195286075,71
17006439,Sun,07/02/2017,1628,ASBURY AV,,115902750,195107150,78
17006434,Sun,07/02/2017,1330,SHERMAN AV,,0,0,
17006484,Sun,07/02/2017,1910,SHERMAN AV,,116120062,195965625,73
17006431,Sun,07/02/2017,1200,BROWN AV,S,115614237,196480900,75
17006406,Sat,07/01/2017,1411,REBA PL,,0,0,
17006574,Sat,07/01/2017,1015,GREEN BAY RD,,115569275,196800025,75
17006411,Sat,07/01/2017,1705,FOSTER ST,,115773462,196286875,77
17006409,Sat,07/01/2017,1448,HOWARD ST,,115402925,195019725,71
17006407,Sat,07/01/2017,1435,REBA PL,,116063050,195412587,72
17006402,Sat,07/01/2017,1250,SHERMAN AV,N,116120362,195983150,73
17006378,Fri,06/30/2017,1911,MAIN ST,,0,0,
17006337,Fri,06/30/2017,126,RIDGE AV,S,115955425,196224237,76
17006340,Fri,06/30/2017,724,HINMAN AV,N,116212000,195950350,73
17006341,Fri,06/30/2017,842,MADISON,,116201500,195498675,72
17006346,Fri,06/30/2017,914,HOWARD ST,E,115901762,195035287,
17006351,Fri,06/30/2017,1118,FOREST AV,N,116348263,195398288,72
17006354,Fri,06/30/2017,1125,GROVE,,0,0,
17006355,Fri,06/30/2017,1154,DODGE AV,,115650662,195557087,71
17006365,Fri,06/30/2017,1430,CRAIN ST,,116098275,195760675,73
17006368,Fri,06/30/2017,1658,RIDGE AV,,115968050,195696762,73
17006369,Fri,06/30/2017,1707,DOBSON ST,,116066312,195066062,78
17006372,Fri,06/30/2017,1752,FOREST AV,,116310287,195797687,73
17006376,Fri,06/30/2017,1848,DAVIS ST,,116109937,196034312,73
17006330,Thu,06/29/2017,1600,ISABELLA ST,E,115139112,196836287,75
17006329,Thu,06/29/2017,1720,HARRISON ST,S,114879862,196595225,75
17006325,Thu,06/29/2017,1745,RIDGE AV,,115954537,195762437,73
17006319,Thu,06/29/2017,1610,GREENBAY,,0,0,
17006316,Thu,06/29/2017,1427,LINCOLN ST,E,115910375,196589837,75
17006308,Thu,06/29/2017,1322,CHICAGO AV,,116158187,195786362,73
17006304,Thu,06/29/2017,1055,SHERMAN AV,,116113575,195505750,72
17006301,Thu,06/29/2017,931,CLARK ST,,116319762,196093625,76
17006297,Thu,06/29/2017,823,RIDGE AV,,115954537,195762437,73
17006291,Thu,06/29/2017,1,CHICAGO,,116180900,196010487,73
17006305,Thu,06/29/2017,1203,ELMWOOD AV,S,0,0,
17006771,Thu,06/29/2017,1930,DEMPSTER ST,E,115893312,195829787,74
17006259,Wed,06/28/2017,836,CHURCH ST,,116039612,196093387,76
17006269,Wed,06/28/2017,1449,CALLAN AV,,116199637,195253200,78
17006281,Wed,06/28/2017,1914,AUSTIN ST,,116165400,195254212,78
17006274,Wed,06/28/2017,1513,GOLF RD,,115108837,196336837,75
17006287,Wed,06/28/2017,2113,RIDGE AV,,116052612,195035925,78
17006279,Wed,06/28/2017,1450,SHERIDAN RD,,116503437,195310212,72
17006275,Wed,06/28/2017,1549,ARNOLD PL,,0,0,
17006240,Tue,06/27/2017,1707,CENTRAL ST,,115208775,196669937,75
17006582,Tue,06/27/2017,1400,MAIN ST,,115437937,195548412,71
17006243,Tue,06/27/2017,1800,SHERMAN,,0,0,76
17006232,Tue,06/27/2017,1558,RIDGE AV,,115955425,196224237,76
17006246,Tue,06/27/2017,1852,HOWARD ST,,116101762,195034537,
17006263,Tue,06/27/2017,959,SHERMAN AV,,0,0,
17006224,Tue,06/27/2017,1145,MAIN ST,,0,0,
17006215,Tue,06/27/2017,740,ASHLAND AV,S,115783950,196400825,77
17006222,Tue,06/27/2017,1053,DEMPSTER,,115640000,195819975,74
17006225,Tue,06/27/2017,1319,CENTRAL PARK AV,,115141800,196414487,75
17006227,Tue,06/27/2017,1454,DEMPSTER ST,,0,0,
17006249,Tue,06/27/2017,1954,DEMPSTER ST,,115651900,195822362,74
17006185,Mon,06/26/2017,1516,CHICAGO AV,,116161100,195765362,73
17006196,Mon,06/26/2017,1815,DAVIS ST,,116047400,196040888,73
17006204,Mon,06/26/2017,2039,GROSS POINT RD,,114859562,196670725,75
17006191,Mon,06/26/2017,1547,DEMPSTER ST,,115566787,195819750,74
17006190,Mon,06/26/2017,1535,ELMWOOD AV,,0,0,
17006189,Mon,06/26/2017,1541,BRUMMEL ST,,115844800,195108325,71
17006169,Mon,06/26/2017,354,EMERSON,,115849987,196227875,77
17006144,Sun,06/25/2017,1245,DEMPSTER ST,,115843462,195828325,74
17006151,Sun,06/25/2017,1616,DEMPSTER ST,,0,0,
17006108,Sat,06/24/2017,1014,HOWARD ST,,0,0,
17006100,Sat,06/24/2017,300,GREENLEAF,,0,0,
17006119,Sat,06/24/2017,840,DAVIS ST,,116120950,196032425,73
17006116,Sat,06/24/2017,1407,GREENWOOD ST,,116205862,195881325,73
17006112,Sat,06/24/2017,1150,HOWARD ST,,116034125,195037037,78
17006058,Fri,06/23/2017,754,INGLESIDE PL,,116209487,196772150,76
17006075,Fri,06/23/2017,1613,ASBURY AV,,0,0,
17006072,Fri,06/23/2017,1415,DODGE AV,,0,0,
17006086,Fri,06/23/2017,1855,ASBURY AV,,0,0,
17006059,Fri,06/23/2017,800,RIDGE,,115932325,196093137,73
17006078,Fri,06/23/2017,1707,GREEN BAY RD,,0,0,
17006082,Fri,06/23/2017,1723,MC CORMICK BL,,0,0,
17006071,Fri,06/23/2017,1455,DEWEY,,115843462,195828325,74
17006037,Thu,06/22/2017,1611,GROVE ST,,116034437,195985950,73
17006051,Thu,06/22/2017,2115,PITNER,,0,0,
17006047,Thu,06/22/2017,1959,ASHLAND AV,,115815437,195091975,71
17006046,Thu,06/22/2017,2029,SHERMAN,,0,0,
17006045,Thu,06/22/2017,1847,HOWARD ST,,115511700,195023662,71
17006041,Thu,06/22/2017,1838,GOLF RD,,0,0,
17006040,Thu,06/22/2017,1834,GREENWOOD ST,,115893612,195883650,74
17006038,Thu,06/22/2017,1711,ASBURY AV,,115903600,195382750,71
17006029,Thu,06/22/2017,1343,CENTRAL ST,,115520487,196666437,75
17006026,Thu,06/22/2017,1121,MAPLE AV,,116030687,196070100,73
17006021,Thu,06/22/2017,926,DODGE AV,,115646875,195042200,71
17006019,Thu,06/22/2017,746,GROVE ST,,116112612,195985025,73
17005994,Wed,06/21/2017,1204,CRAWFORD AV,,114881212,196671575,75
17006013,Wed,06/21/2017,2244,DODGE AV,N,115650662,195557087,71
17006008,Wed,06/21/2017,1953,DAVIS ST,,116024287,196041962,73
17006000,Wed,06/21/2017,1510,DEMPSTER ST,,115692050,195823700,74
17005998,Wed,06/21/2017,1320,COLFAX,,0,0,
17005960,Tue,06/20/2017,1623,CENTRAL ST,,115723087,196667750,75
17005956,Tue,06/20/2017,1426,EASTWOOD AV,,115740412,196802775,75
17005976,Tue,06/20/2017,1949,CHURCH ST,,115622537,196085787,77
17005968,Tue,06/20/2017,1743,DAVIS ST,,0,0,
17005967,Tue,06/20/2017,1744,DODGE AV,S,115651725,195689125,74
17005945,Tue,06/20/2017,1154,DEMPSTER ST,,115690337,195823650,74
17005965,Tue,06/20/2017,1729,CHURCH ST,,116120100,196093037,76
17005939,Tue,06/20/2017,827,DEMPSTER ST,,115893312,195829787,74
17005970,Tue,06/20/2017,1753,DEMPSTER ST,,115483375,195817187,74
17005907,Mon,06/19/2017,1205,HARTREY AV,,115526200,195808250,74
17005919,Mon,06/19/2017,1817,CHICAGO AV,,0,0,
17005902,Mon,06/19/2017,1003,MAIN ST,,115395575,195549112,74
17005920,Mon,06/19/2017,1858,MAIN ST,,0,0,
17005917,Mon,06/19/2017,1652,CHICAGO AV,,0,0,
17005913,Mon,06/19/2017,1458,PARK,,0,0,
17005921,Mon,06/19/2017,1847,DEMPSTER,,115647625,195820200,74
17005855,Sun,06/18/2017,841,LINCOLN ST,,0,0,
17005879,Sun,06/18/2017,1925,MAPLE AV,,0,0,
17005868,Sun,06/18/2017,1659,SHERMAN,,0,0,
17005846,Sun,06/18/2017,250,MULFORD ST,,115896287,195168950,71
17005833,Sat,06/17/2017,1808,WESLEY,,0,0,
17005818,Sat,06/17/2017,944,MAIN ST,,0,0,
17005878,Sat,06/17/2017,0,SHERMAN AV,,0,0,
17005761,Fri,06/16/2017,850,BENSON,,0,0,
17006066,Fri,06/16/2017,1123,SHERMAN,,116120062,195965625,73
17005778,Fri,06/16/2017,1435,PARK PL,W,115490400,196749438,75
17005765,Fri,06/16/2017,1020,RIDGE,,0,0,
17005763,Fri,06/16/2017,915,ASBURY AV,S,115910900,196704912,75
17005807,Fri,06/16/2017,2349,DEWEY AV,,115738437,196223387,77
17005802,Fri,06/16/2017,2138,CHICAGO AV,,116184912,196028212,73
17005797,Fri,06/16/2017,1941,NOYES ST,,116107137,196456637,76
17005796,Fri,06/16/2017,1926,EWING AV,,115272912,196355775,75
17005793,Fri,06/16/2017,1835,DODGE AV,W,115655150,196085262,74
17005787,Fri,06/16/2017,1625,FORESTVIEW RD,,115232262,196425612,75
17005780,Fri,06/16/2017,1506,HOWARD,,0,0,
17005716,Thu,06/15/2017,1049,RIDGE AV,,115979950,196359762,76
17005741,Thu,06/15/2017,2029,LEE ST,,0,0,
17005719,Thu,06/15/2017,950,CUSTER AV,,116164562,195164125,78
17005723,Thu,06/15/2017,1327,REESE AV,,115243662,196668937,75
17005725,Thu,06/15/2017,1317,SHERMAN AV,,116118037,195965062,73
17005730,Thu,06/15/2017,1601,OAK AV,N,0,0,
17005738,Thu,06/15/2017,1752,EMERSON ST,,0,0,
17005673,Wed,06/14/2017,1600,HARRISON ST,,0,0,
17005668,Wed,06/14/2017,1452,CRAIN ST,,0,0,
17005667,Wed,06/14/2017,1400,FLORENCE AV,N,115778237,195693137,74
17005654,Wed,06/14/2017,813,CENTRAL ST,E,115655062,196667900,75
17005655,Wed,06/14/2017,854,ORRINGTON AV,,116151050,196087525,76
17005694,Wed,06/14/2017,1922,SHERIDAN RD,,0,0,
17005684,Wed,06/14/2017,1814,SEWARD ST,,0,0,
17005671,Wed,06/14/2017,1511,EWING AV,,0,0,
17005670,Wed,06/14/2017,1524,DODGE AV,,0,0,
17005606,Tue,06/13/2017,1018,HOWARD ST,,116155200,195036387,78
17005635,Tue,06/13/2017,1840,BRUMMEL ST,,115901775,195108250,71
17005634,Tue,06/13/2017,1807,GREEN BAY RD,,115761937,196500412,75
17005598,Tue,06/13/2017,52,ASBURY AV,,0,0,
17005605,Tue,06/13/2017,930,GREEN BAY RD,,115547900,196836600,
17005823,Tue,06/13/2017,1445,RIDGE,,0,0,
17005621,Tue,06/13/2017,1447,MC DANIEL AV,,115361050,196261637,75
17005760,Tue,06/13/2017,1107,RIDGEWAY AV,,115030637,196597362,75
17005618,Tue,06/13/2017,1424,GREEN BAY,,0,0,
17005617,Tue,06/13/2017,1324,CRAWFORD AV,,114859575,196706437,75
17005616,Tue,06/13/2017,1239,CENTRAL ST,E,115655062,196667900,75
17005582,Mon,06/12/2017,1748,CHURCH ST,,0,0,
17005574,Mon,06/12/2017,1608,DODGE AV,,0,0,
17005560,Mon,06/12/2017,1109,ELMWOOD AV,,0,0,
17005575,Mon,06/12/2017,1621,GREEN BAY RD,,115569275,196800025,75
17005593,Mon,06/12/2017,1749,SOUTH BL,,0,0,
17005586,Mon,06/12/2017,1908,HOWARD ST,,0,0,
17005585,Mon,06/12/2017,1845,WESLEY,,0,0,
17005581,Mon,06/12/2017,1749,FOREST AV,,0,0,
17005562,Mon,06/12/2017,1252,SHERMAN AV,,116118075,195966325,73
17005555,Mon,06/12/2017,1024,SHERMAN AV,,116120825,196072862,73
17005552,Mon,06/12/2017,734,ELGIN RD,W,116121500,196169950,76
17005531,Sun,06/11/2017,1337,DODGE AV,,115653375,196108325,77
17005536,Sun,06/11/2017,1904,MAPLE AV,,116020637,196093212,76
17005535,Sun,06/11/2017,1647,DEMPSTER ST,,116423887,195824450,73
17005534,Sun,06/11/2017,1648,PRAIRIE AV,,115598112,196667637,75
17005533,Sun,06/11/2017,1548,OAKTON ST,W,116028175,195297925,72
17005532,Sun,06/11/2017,1348,CHICAGO AV,,116161100,195765362,73
17005519,Sat,06/10/2017,2125,CHURCH ST,,116019625,196091837,73
17005538,Sat,06/10/2017,2000,CHICAGO AV,,116277463,195034338,
17005521,Sat,06/10/2017,2215,GRANT ST,,114993962,196464087,75
17005514,Sat,06/10/2017,1735,DAVIS ST,,115933862,196039962,73
17005505,Sat,06/10/2017,1324,CALVIN CIR,,115036612,196408500,75
17005509,Sat,06/10/2017,1522,LAKE ST,,0,0,
17005511,Sat,06/10/2017,1555,BRUMMEL ST,,115881187,195109550,71
17005490,Fri,06/09/2017,2015,BROWN AV,,0,0,
17005954,Fri,06/09/2017,1345,SHERMAN AV,,116121550,196031350,73
17005464,Fri,06/09/2017,1024,HOWARD ST,,116600200,195031400,
17005474,Fri,06/09/2017,1353,GREEN BAY RD,,0,0,
17005479,Fri,06/09/2017,1601,RIDGE AV,,115946137,195829050,73
17005507,Fri,06/09/2017,1445,CENTRAL ST,,0,0,
17005480,Fri,06/09/2017,1622,ASBURY AV,,0,0,
17005427,Thu,06/08/2017,1030,FOSTER ST,,115655750,196285237,77
17005446,Thu,06/08/2017,1813,ASBURY AV,,115903112,195298925,78
17005429,Thu,06/08/2017,1109,RIDGE CT,,0,0,
17005452,Thu,06/08/2017,2015,EMERSON ST,,0,0,
17005454,Thu,06/08/2017,2130,ASBURY AV,,0,0,
17005439,Thu,06/08/2017,1508,HURD AV,,115174225,196836787,75
17005428,Thu,06/08/2017,1053,GREEN BAY RD,,115932525,196228887,76
17005400,Wed,06/07/2017,1311,OAKTON ST,,115647287,195293212,71
17005419,Wed,06/07/2017,2051,DODGE AV,,115655150,196085262,74
17005417,Wed,06/07/2017,1930,SHERMAN AV,,0,0,
17005414,Wed,06/07/2017,1828,OAKTON ST,,115902200,195300050,71
17005407,Wed,06/07/2017,1526,CLARK ST,,116194862,196137450,76
17005397,Wed,06/07/2017,1155,CLARK ST,,0,0,
17005396,Wed,06/07/2017,1148,CLARK ST,,0,0,
17005393,Wed,06/07/2017,1053,HARRISON,,115201575,196604737,75
17005390,Wed,06/07/2017,845,OAKTON ST,W,115520075,195288325,71
17005387,Wed,06/07/2017,854,OAKTON ST,W,115520075,195288325,71
17005386,Wed,06/07/2017,640,DEMPSTER ST,,115945262,195830050,73
17005339,Tue,06/06/2017,928,DEMPSTER ST,W,115945262,195830050,73
17005335,Tue,06/06/2017,640,MC CORMICK BL,W,115580862,196385325,75
17005378,Tue,06/06/2017,2105,CHURCH ST,,0,0,
17005376,Tue,06/06/2017,1956,ASBURY,,0,0,
17005375,Tue,06/06/2017,1933,CHICAGO AV,,0,0,
17005373,Tue,06/06/2017,1912,MCDANIEL,,0,0,
17005370,Tue,06/06/2017,1803,HOWARD ST,,115511700,195023662,71
17005365,Tue,06/06/2017,1720,HOWARD,,0,0,
17005358,Tue,06/06/2017,1551,CENTRAL ST,,114911612,196672512,75
17005348,Tue,06/06/2017,1313,GROSS POINT RD,,0,0,
17005347,Tue,06/06/2017,1250,MAIN ST,W,116161062,195564887,72
17005345,Tue,06/06/2017,1210,DEMPSTER ST,,116009025,195827450,73
17005337,Tue,06/06/2017,825,LAKE ST,,116098962,195932675,73
17005314,Mon,06/05/2017,1309,JUDSON AV,N,116273512,195977825,73
17005322,Mon,06/05/2017,1815,OAKTON,,0,0,
17005300,Mon,06/05/2017,549,DEMPSTER ST,,115893312,195829787,74
17005315,Mon,06/05/2017,1503,ASBURY AV,,115903250,195337550,71
17005319,Mon,06/05/2017,1608,ASBURY AV,N,115904362,195521087,71
17005304,Mon,06/05/2017,711,SOUTH BL,,115902350,195338637,71
17005307,Mon,06/05/2017,835,SHERIDAN RD,,116246438,196573100,76
17005308,Mon,06/05/2017,945,DODGE AV,,115647412,195160737,71
17005330,Mon,06/05/2017,1550,CHICAGO AV,,0,0,
17005340,Mon,06/05/2017,1200,CENTRAL,,0,0,75
17005274,Sun,06/04/2017,1545,RIDGE AV,,115995962,195538450,72
17005271,Sun,06/04/2017,1416,SHERMAN AV,,116121137,196101437,76
17005264,Sun,06/04/2017,716,SHERIDAN RD,W,116486125,195319650,72
17005266,Sun,06/04/2017,1001,SHERMAN AV,S,116121662,196616875,76
17005283,Sun,06/04/2017,1938,SHERIDAN RD,,116389825,195796962,73
17005269,Sun,06/04/2017,1352,ASBURY AV,S,115893950,195794075,74
17005273,Sun,06/04/2017,1511,CHICAGO AV,,116217662,195402512,72
17005246,Sat,06/03/2017,1715,CRAIN,,0,0,
17005229,Sat,06/03/2017,1046,LAKE ST,,0,0,
17005228,Sat,06/03/2017,933,GREY,,115558825,196129387,77
17005247,Sat,06/03/2017,1819,DEMPSTER ST,,116156637,195828575,73
17005239,Sat,06/03/2017,1504,DEMPSTER ST,,0,0,
17005236,Sat,06/03/2017,1235,GREENWOOD ST,,115942200,195883187,73
17005232,Sat,06/03/2017,1135,ASBURY AV,,115895787,196093262,74
17005231,Sat,06/03/2017,1055,HOWARD ST,,115511775,195021662,
17005225,Sat,06/03/2017,855,SHERMAN AV,N,116134437,195180700,78
17005195,Fri,06/02/2017,1445,KEDZIE,,0,0,
17005193,Fri,06/02/2017,1045,WASHINGTON ST,,0,0,
17005179,Fri,06/02/2017,830,RIDGE,,0,0,
17005209,Fri,06/02/2017,1814,CHICAGO AV,,116180088,195627425,72
17005207,Fri,06/02/2017,1725,CHURCH ST,,115677862,196087600,77
17005205,Fri,06/02/2017,1718,EMERSON ST,,115801612,196226312,77
17005203,Fri,06/02/2017,1701,LAKE ST,,115893900,195934425,74
17005198,Fri,06/02/2017,1520,DAVIS ST,,116077250,196040463,73
17005186,Fri,06/02/2017,1158,NOYES ST,,0,0,
17005208,Fri,06/02/2017,1826,DAVIS,,0,0,
17005178,Fri,06/02/2017,841,CHICAGO AV,,116225712,195330775,72
17005189,Fri,06/02/2017,1230,SHERIDAN RD,,0,0,
17005141,Thu,06/01/2017,749,DEMPSTER ST,,115893312,195829787,74
17005157,Thu,06/01/2017,1727,HOWARD ST,,115559525,195024962,71
17005160,Thu,06/01/2017,2009,DAVIS,,0,0,
17005158,Thu,06/01/2017,1732,MAIN ST,E,115649762,195558162,74
17005145,Thu,06/01/2017,1012,GREEN BAY RD,,115796687,196446362,76
17005154,Thu,06/01/2017,1613,OAKTON ST,,115902200,195300050,71
17005112,Wed,05/31/2017,1221,HOWARD ST,,115402925,195019725,71
17005124,Wed,05/31/2017,1605,LAKE,,0,0,
17005133,Wed,05/31/2017,1952,EMERSON ST,,115954562,196225625,76
17005127,Wed,05/31/2017,1801,CENTRAL ST,,115138812,196670512,75
17005125,Wed,05/31/2017,1720,MAIN,,0,0,
17005122,Wed,05/31/2017,1400,RIDGE AV,,115932325,196093137,73
17005118,Wed,05/31/2017,1516,RIDGE AV,,116696863,193762275,
17005117,Wed,05/31/2017,1453,DEMPSTER,,115483375,195817187,74
17005116,Wed,05/31/2017,1436,RIDGE,,0,0,
17005115,Wed,05/31/2017,1331,DEMPSTER ST,,115647625,195820200,74
17005110,Wed,05/31/2017,1021,CLARK ST,,116191900,196140612,76
17005104,Wed,05/31/2017,804,DODGE AV,,115652825,196037000,74
17005102,Wed,05/31/2017,753,NOYES ST,E,116177037,196456012,76
17005100,Wed,05/31/2017,710,ASBURY AV,S,115903112,195298925,78
17005087,Tue,05/30/2017,1906,EMERSON,,0,0,
17005083,Tue,05/30/2017,1653,OAKTON ST,,115546250,195289150,71
17005075,Tue,05/30/2017,1443,RIDGE AV,,115968050,195696762,73
17005071,Tue,05/30/2017,1235,GARRETT PL,,116206937,196377312,76
17005065,Tue,05/30/2017,837,SHERIDAN RD,,116283437,196173762,76
17005064,Tue,05/30/2017,813,MC CORMICK BL,,115719525,196474662,75
17005073,Tue,05/30/2017,1326,RIDGE AV,,115940412,195934950,73
17005094,Tue,05/30/2017,2100,SOUTH BL,,116225875,195321500,72
17005056,Mon,05/29/2017,2020,SHERIDAN,,0,0,
17005177,Mon,05/29/2017,1515,ASBURY AV,,0,0,
17007727,Mon,05/29/2017,1600,MCDANIEL,,0,0,
17005032,Sun,05/28/2017,2104,SIMPSON ST,,0,0,
17005016,Sun,05/28/2017,1532,CHICAGO AV,,116217662,195402512,72
17005014,Sun,05/28/2017,1458,DODGE,,0,0,
17005009,Sun,05/28/2017,1208,CALLAN AV,N,116200062,195099637,78
17005000,Sun,05/28/2017,508,SHERMAN AV,,116114362,195827687,73
17005027,Sun,05/28/2017,1838,MULFORD ST,,116038575,195179912,78
17004981,Sat,05/27/2017,1415,DEMPSTER ST,,115642538,195820038,74
17004986,Sat,05/27/2017,2030,EMERSON ST,,116209950,196226200,76
17004962,Sat,05/27/2017,700,SIMPSON ST,E,0,0,
17004979,Sat,05/27/2017,1524,RIDGE AV,,116078012,196722950,76
17004976,Sat,05/27/2017,1421,HOWARD ST,,115511700,195023662,71
17004974,Sat,05/27/2017,1316,SHERIDAN RD,W,116430087,195320750,72
17004987,Sat,05/27/2017,1924,DEMPSTER ST,,0,0,
17004984,Sat,05/27/2017,1510,ASBURY AV,,115902600,195036300,78
17004989,Sat,05/27/2017,2138,RIDGE AV,,0,0,
17004985,Sat,05/27/2017,1901,DEMPSTER ST,,0,0,
